applicant_id,age,gender,education_level,marital_status,income,credit_score,loan_amount,loan_purpose,employment_status,years_at_current_job,payment_history,dti_ratio,property_value,previous_defaults,marital_status_change,risk_rating,debt,ltv_ratio
701,25,Female,Master's,Widowed,116032,738,10175,Business,Employed,17,Good,0.193598972,0,2,2,Low,22463.67592,#DIV/0!
702,64,Non-binary,High School,Widowed,97395,734,21023,Auto,Unemployed,13,Excellent,0.57080097,42195,4,1,Low,55593.16047,0.498234388
703,42,Male,Master's,Widowed,117425,678,0,Home,Unemployed,0,Good,0.159909172,98142,3,1,Low,18777.33452,0
704,39,Non-binary,Master's,Divorced,34570,763,0,Auto,Self-employed,10,Poor,0.145320788,133668,4,2,Medium,5023.739641,0
705,30,Female,Master's,Single,98766,750,34011,Home,Unemployed,5,Fair,0.383156516,204683,3,1,Low,37842.83646,0.166164264
706,54,Female,High School,Widowed,107581,666,44189,Business,Employed,18,Good,0.100975857,243126,4,1,Medium,10863.08367,0.181753494
707,56,Male,High School,Divorced,45046,781,7798,Home,Self-employed,18,Poor,0.131550061,0,4,2,Low,5925.804048,#DIV/0!
708,41,Male,PhD,Divorced,81491,760,40031,Auto,Employed,2,Excellent,0.266765242,116340,1,0,High,21738.96634,0.344086299
709,39,Female,Master's,Divorced,89285,678,25265,Business,Employed,5,Excellent,0.194536861,205832,0,0,Low,17369.22363,0.122745734
710,28,Non-binary,Master's,Single,118917,605,0,Personal,Employed,16,Good,0.132415613,84408,2,1,Low,15746.46745,0
711,21,Female,Master's,Single,45345,612,37568,Auto,Unemployed,5,Excellent,0.543325873,91910,2,0,Low,24637.11171,0.408747688
712,53,Non-binary,Master's,Divorced,98755,714,25805,Business,Self-employed,15,Good,0.507224218,46742,0,2,High,50090.92765,0.552073082
713,26,Female,Master's,Single,51478,768,8763,Personal,Unemployed,2,Excellent,0.210161787,276121,1,2,Low,10818.70847,0.031736087
714,68,Male,Master's,Divorced,32976,737,27312,Auto,Employed,5,Good,0.212593344,0,3,2,Medium,7010.478112,#DIV/0!
715,56,Female,Master's,Married,115777,672,14572,Business,Self-employed,0,Poor,0.447207022,197080,4,0,Low,51776.28739,0.073939517
716,52,Female,Master's,Single,89205,677,43184,Home,Unemployed,4,Good,0.290029907,176816,1,2,Low,25872.11785,0.244231291
717,53,Non-binary,Bachelor's,Divorced,86686,745,25179,Business,Unemployed,0,Fair,0.41998485,296629,0,1,Low,36406.80671,0.084883811
718,49,Non-binary,PhD,Divorced,81262,626,23172,Personal,Unemployed,13,Excellent,0.334860124,225260,0,2,Medium,27211.4034,0.102867797
719,41,Female,PhD,Widowed,34877,752,10925,Home,Employed,1,Excellent,0.213047287,219899,1,1,Low,7430.450229,0.049681899
720,52,Non-binary,PhD,Married,71150,750,7117,Business,Employed,14,Excellent,0.388935881,80599,2,1,Low,27672.78793,0.088301344
721,31,Female,PhD,Married,74781,0,0,Business,Self-employed,9,Excellent,0.373399761,80406,0,2,Low,27923.20753,0
722,20,Non-binary,High School,Widowed,0,601,33907,Home,Employed,0,Good,0.168884668,270919,4,1,Medium,0,0.125155489
723,42,Female,Bachelor's,Married,63374,616,23323,Auto,Employed,9,Good,0.476491116,0,0,2,High,30197.14799,#DIV/0!
724,22,Non-binary,High School,Divorced,105411,785,19908,Personal,Unemployed,17,Excellent,0.500362048,0,4,1,Low,52743.66384,#DIV/0!
725,30,Female,Bachelor's,Single,0,746,31409,Home,Unemployed,14,Fair,0.377089366,206931,2,2,Low,0,0.151784894
726,32,Male,High School,Married,65874,661,16475,Personal,Self-employed,19,Excellent,0.475410568,291519,3,1,Low,31317.19576,0.056514327
727,47,Non-binary,Master's,Widowed,75406,0,11193,Home,Self-employed,18,Good,0.341562829,55682,0,0,Low,25755.88668,0.201016486
728,57,Non-binary,Master's,Widowed,43659,639,16108,Personal,Employed,12,Excellent,0.517863619,0,0,2,Low,22609.40774,#DIV/0!
729,57,Non-binary,Bachelor's,Single,0,659,20485,Home,Unemployed,17,Poor,0.233870348,118268,0,0,Low,0,0.173208307
730,21,Female,High School,Single,80750,753,40310,Home,Self-employed,6,Poor,0.326085409,201804,1,0,Low,26331.39678,0.199748271
731,35,Non-binary,Bachelor's,Single,68402,0,34844,Auto,Employed,19,Poor,0.345635701,67879,3,1,Low,23642.17322,0.513325182
732,49,Male,Bachelor's,Single,22016,724,31617,Personal,Self-employed,6,Excellent,0.346221091,295496,0,2,Low,7622.403539,0.106996372
733,43,Male,Bachelor's,Widowed,107748,681,47928,Business,Self-employed,10,Poor,0.381807157,143735,0,0,Low,41138.95755,0.333446968
734,18,Non-binary,High School,Divorced,65344,724,0,Business,Employed,2,Excellent,0.180532257,77683,4,1,Low,11796.6998,0
735,38,Male,Bachelor's,Widowed,34012,643,39075,Personal,Unemployed,16,Excellent,0.582709773,0,3,2,Low,19819.1248,#DIV/0!
736,47,Male,Master's,Divorced,22263,717,21376,Business,Unemployed,9,Good,0.247817729,132283,0,1,Low,5517.166101,0.161592948
737,40,Male,Master's,Single,63774,790,34778,Auto,Unemployed,3,Fair,0.474315905,223709,0,1,Low,30249.02253,0.155460889
738,35,Male,Bachelor's,Married,0,703,40523,Business,Employed,11,Good,0.11912785,0,0,1,Medium,0,#DIV/0!
739,68,Non-binary,PhD,Married,31290,723,32077,Personal,Employed,19,Excellent,0.238324697,260368,1,1,Medium,7457.179769,0.123198703
740,23,Non-binary,Bachelor's,Divorced,111803,660,19324,Auto,Self-employed,14,Poor,0.439800282,0,3,2,Low,49170.99093,#DIV/0!
741,49,Male,Master's,Single,0,0,6113,Personal,Employed,8,Good,0.56373423,54927,0,1,Low,0,0.111293171
742,63,Male,Bachelor's,Single,118530,677,45428,Business,Self-employed,19,Excellent,0.36925584,0,0,1,Low,43767.89472,#DIV/0!
743,18,Male,High School,Married,118550,753,17210,Auto,Employed,0,Good,0.17219268,258358,1,1,High,20413.44221,0.066612994
744,42,Female,Master's,Widowed,0,758,0,Home,Employed,2,Excellent,0.284311513,193666,1,1,Low,0,0
745,28,Female,High School,Divorced,21528,602,19837,Auto,Unemployed,10,Good,0.32226282,93626,1,1,Low,6937.673989,0.211874907
746,39,Non-binary,High School,Single,24597,706,40751,Personal,Employed,8,Fair,0.560671636,276950,3,0,Low,13790.84023,0.147142083
747,69,Female,Bachelor's,Single,78769,696,42025,Home,Self-employed,16,Poor,0.385595487,233249,2,2,High,30372.97092,0.180172262
748,29,Non-binary,Master's,Single,80664,0,49647,Business,Employed,11,Good,0.553232107,276405,2,2,Low,44625.91468,0.179616867
749,43,Male,Bachelor's,Widowed,115758,716,0,Business,Self-employed,8,Excellent,0.525564212,152986,4,1,Low,60838.26205,0
750,61,Non-binary,Master's,Divorced,0,745,27140,Business,Unemployed,1,Fair,0.556636597,0,3,1,Low,0,#DIV/0!
751,20,Male,High School,Single,39674,0,42879,Home,Self-employed,17,Excellent,0.215312468,83524,4,0,Low,8542.306855,0.513373402
752,36,Non-binary,Bachelor's,Widowed,72243,615,0,Personal,Unemployed,7,Good,0.167102345,32150,3,1,Low,12071.97471,0
753,39,Female,High School,Married,51645,0,36386,Business,Self-employed,7,Good,0.163167105,212123,4,1,Low,8426.765138,0.171532554
754,29,Non-binary,Bachelor's,Single,54980,601,0,Auto,Self-employed,8,Fair,0.366768102,66753,2,2,Low,20164.91025,0
755,62,Female,PhD,Single,108921,667,10516,Auto,Self-employed,15,Fair,0.351127049,255160,1,2,Low,38245.1093,0.041213356
756,51,Non-binary,Master's,Divorced,59560,729,36721,Business,Employed,0,Fair,0.144548141,126109,4,2,Low,8609.287278,0.29118461
757,27,Non-binary,Bachelor's,Single,74820,729,27805,Home,Self-employed,9,Excellent,0.198040692,120306,0,2,Low,14817.40458,0.23111898
758,46,Male,Master's,Single,0,617,34014,Personal,Employed,2,Good,0.354518656,0,1,2,Low,0,#DIV/0!
759,22,Non-binary,Master's,Single,28988,703,16196,Home,Employed,7,Excellent,0.286619979,241499,0,1,Low,8308.539951,0.06706446
760,19,Non-binary,Master's,Divorced,27045,637,41576,Home,Self-employed,9,Excellent,0.543124915,111807,3,1,Medium,14688.81333,0.371855072
761,38,Female,Master's,Single,70281,641,22585,Auto,Self-employed,5,Excellent,0.212137844,79609,0,1,Low,14909.25981,0.283699079
762,60,Non-binary,High School,Married,0,633,9466,Auto,Self-employed,19,Good,0.481776471,42427,2,0,Low,0,0.223112641
763,43,Non-binary,Bachelor's,Widowed,48554,714,38533,Business,Employed,4,Excellent,0.142873447,147409,3,2,Medium,6937.077346,0.26140195
764,39,Male,Master's,Divorced,36417,617,29487,Home,Unemployed,7,Good,0.569463351,114860,0,1,Low,20738.14685,0.256721226
765,49,Female,High School,Married,45651,772,46555,Business,Self-employed,10,Fair,0.328010095,252580,3,2,Medium,14973.98885,0.18431784
766,19,Male,Master's,Widowed,89503,0,6383,Home,Self-employed,7,Excellent,0.459234242,266339,4,0,Medium,41102.84236,0.023965698
767,26,Non-binary,High School,Divorced,113676,647,36898,Auto,Employed,16,Fair,0.284045704,276782,0,0,Low,32289.17945,0.133310692
768,66,Female,Master's,Divorced,98591,784,0,Business,Employed,0,Poor,0.141842932,65325,0,1,Low,13984.43651,0
769,57,Female,Master's,Single,47397,679,0,Auto,Employed,0,Fair,0.410885957,0,4,2,Low,19474.7617,#DIV/0!
770,51,Non-binary,PhD,Divorced,100631,692,41294,Home,Unemployed,10,Poor,0.502691601,274344,0,0,Low,50586.3585,0.150519056
771,59,Female,High School,Single,29859,749,0,Auto,Self-employed,7,Excellent,0.422574778,171760,4,2,Low,12617.6603,0
772,38,Non-binary,High School,Widowed,41683,705,36469,Home,Employed,8,Good,0.29165033,0,2,2,Low,12156.86071,#DIV/0!
773,52,Non-binary,Bachelor's,Divorced,83545,790,0,Business,Unemployed,3,Poor,0.350384166,72140,0,1,Low,29272.84515,0
774,26,Male,Bachelor's,Divorced,0,648,42698,Auto,Self-employed,14,Excellent,0.153043587,65712,4,1,Medium,0,0.649774775
775,23,Non-binary,PhD,Married,56312,660,0,Auto,Employed,4,Poor,0.107074522,270349,4,1,High,6029.580483,0
776,39,Non-binary,PhD,Widowed,0,750,46200,Auto,Employed,15,Excellent,0.42434873,0,3,0,Low,0,#DIV/0!
777,54,Male,PhD,Married,39450,609,37945,Business,Self-employed,19,Poor,0.554791636,161000,1,2,Low,21886.53004,0.23568323
778,24,Female,High School,Widowed,72164,738,41659,Auto,Employed,7,Excellent,0.188690676,187510,0,0,Medium,13616.67394,0.222169484
779,56,Female,Bachelor's,Single,91435,621,18449,Auto,Unemployed,7,Good,0.114376012,223183,3,1,Low,10457.97066,0.082663106
780,57,Female,High School,Married,23664,652,0,Home,Self-employed,4,Fair,0.544700396,254778,0,1,Low,12889.79017,0
781,68,Male,High School,Married,35935,743,27776,Personal,Employed,8,Fair,0.596879509,59195,0,0,Low,21448.86516,0.46922882
782,19,Male,High School,Married,72445,658,20020,Auto,Employed,7,Poor,0.331755166,264709,1,0,Medium,24034.003,0.07563022
783,29,Male,PhD,Divorced,115515,696,0,Business,Self-employed,12,Excellent,0.559771355,71063,2,2,Medium,64661.98807,0
784,34,Female,Bachelor's,Married,0,751,5859,Home,Employed,1,Excellent,0.119487243,0,4,2,Low,0,#DIV/0!
785,65,Non-binary,Bachelor's,Married,30119,673,16054,Auto,Employed,5,Poor,0.391136197,0,4,1,Low,11780.63112,#DIV/0!
786,28,Non-binary,High School,Divorced,114859,611,39283,Business,Unemployed,9,Good,0.348810976,141155,0,2,Medium,40064.07989,0.278296908
787,56,Female,PhD,Divorced,105553,631,42123,Business,Employed,11,Poor,0.443177941,280850,4,1,Low,46778.76121,0.149983977
788,64,Male,PhD,Married,43492,0,12505,Personal,Self-employed,9,Excellent,0.469365688,60718,3,2,Medium,20413.6525,0.205952106
789,43,Male,PhD,Divorced,0,789,18538,Home,Unemployed,15,Poor,0.203850468,131509,0,0,Low,0,0.140963736
790,62,Male,High School,Married,86535,715,0,Home,Unemployed,8,Poor,0.128637133,55242,3,2,Low,11131.6143,0
791,62,Male,PhD,Married,91880,761,35372,Personal,Self-employed,0,Fair,0.417561421,76724,1,1,Low,38365.54336,0.461029143
792,35,Female,Bachelor's,Widowed,29262,780,48910,Home,Employed,4,Good,0.463414781,292561,2,1,Low,13560.44332,0.167178811
793,39,Female,Master's,Single,28496,776,36065,Home,Employed,9,Fair,0.112312955,114730,4,1,Low,3200.469966,0.314346727
794,55,Male,Bachelor's,Single,0,772,39055,Personal,Unemployed,10,Poor,0.152594298,209742,1,2,Low,0,0.186204957
795,30,Male,High School,Married,0,661,6401,Auto,Unemployed,12,Poor,0.277932785,106412,2,1,Low,0,0.06015299
796,54,Male,PhD,Widowed,69060,759,26208,Home,Unemployed,15,Excellent,0.233388536,35169,0,0,High,16117.8123,0.74520174
797,38,Male,Bachelor's,Divorced,106755,769,20398,Home,Employed,10,Fair,0.351889816,208920,0,1,Low,37565.99731,0.097635459
798,54,Female,Master's,Divorced,104846,661,10489,Auto,Self-employed,10,Fair,0.168312328,90173,4,2,Low,17646.87434,0.11632085
799,54,Non-binary,PhD,Single,97193,643,7792,Business,Self-employed,14,Excellent,0.382351501,223439,4,2,Medium,37161.88944,0.034873053
800,51,Male,Master's,Single,0,713,35871,Home,Self-employed,4,Good,0.178471424,88288,4,0,Low,0,0.406295306
801,58,Male,Bachelor's,Married,107097,0,39649,Home,Unemployed,11,Fair,0.575776118,252106,1,2,Medium,61663.89491,0.157271148
802,63,Non-binary,PhD,Widowed,115321,629,17653,Business,Unemployed,19,Excellent,0.532945829,0,0,1,High,61459.84595,#DIV/0!
803,23,Male,High School,Divorced,40156,0,0,Personal,Unemployed,7,Poor,0.237485978,0,1,2,Low,9536.486933,#DIV/0!
804,62,Female,PhD,Divorced,105172,740,41574,Personal,Employed,19,Poor,0.592851321,95611,2,1,Low,62351.35913,0.434824445
805,36,Female,Bachelor's,Single,109100,631,10105,Business,Self-employed,16,Fair,0.501829921,147397,0,1,Medium,54749.64438,0.068556348
806,42,Male,PhD,Divorced,71116,0,35245,Auto,Unemployed,0,Excellent,0.478993427,177479,0,0,Low,34064.09655,0.198586875
807,36,Non-binary,High School,Single,70840,722,41018,Personal,Self-employed,10,Fair,0.570986032,71521,1,1,Low,40448.65051,0.573509878
808,30,Non-binary,Master's,Widowed,0,649,0,Home,Employed,13,Excellent,0.354668932,0,1,1,High,0,#DIV/0!
809,58,Female,Master's,Single,93524,621,23405,Business,Self-employed,14,Poor,0.580546422,115320,0,0,High,54295.02357,0.202956989
810,27,Female,Bachelor's,Widowed,70697,721,22622,Personal,Unemployed,6,Excellent,0.252202757,132445,0,1,Medium,17829.97831,0.170802975
811,56,Male,High School,Divorced,0,779,6819,Auto,Employed,6,Good,0.54940011,140140,0,2,High,0,0.048658484
812,41,Male,Bachelor's,Single,0,756,13038,Personal,Self-employed,15,Poor,0.119034239,0,1,1,High,0,#DIV/0!
813,23,Male,High School,Married,70604,615,23134,Home,Employed,3,Good,0.381272482,40636,0,0,Low,26919.36232,0.569298159
814,50,Male,Bachelor's,Single,32651,617,8910,Personal,Self-employed,2,Good,0.487945661,62243,4,1,High,15931.91378,0.143148627
815,62,Male,High School,Widowed,40615,731,5540,Auto,Employed,12,Fair,0.512723836,184809,4,1,Low,20824.2786,0.029976895
816,24,Male,High School,Divorced,97608,651,13318,Auto,Unemployed,8,Poor,0.388397472,85841,0,1,Low,37910.70045,0.155147307
817,20,Non-binary,Bachelor's,Widowed,0,780,35101,Home,Employed,0,Fair,0.361527748,271724,0,1,Medium,0,0.129178873
818,51,Male,Bachelor's,Married,0,732,0,Auto,Unemployed,19,Excellent,0.178756893,161422,0,2,High,0,0
819,58,Non-binary,High School,Single,73079,625,45869,Personal,Unemployed,6,Excellent,0.519432039,111498,4,0,Low,37959.57398,0.411388545
820,32,Non-binary,High School,Married,113621,684,29988,Personal,Employed,4,Fair,0.20787645,110022,1,2,Medium,23619.13013,0.272563669
821,21,Male,Bachelor's,Married,40547,730,48524,Business,Self-employed,15,Good,0.444251125,195974,1,2,Low,18013.05037,0.247604274
822,42,Non-binary,High School,Single,0,694,48551,Personal,Employed,1,Excellent,0.563146431,260763,2,2,Low,0,0.186188225
823,19,Male,PhD,Married,90683,0,28885,Auto,Unemployed,0,Poor,0.467425659,45037,4,1,Low,42387.56104,0.641361547
824,31,Non-binary,Master's,Divorced,61603,661,27804,Auto,Self-employed,9,Good,0.330354158,0,2,2,Medium,20350.8072,#DIV/0!
825,30,Non-binary,High School,Widowed,24629,647,11045,Business,Employed,7,Excellent,0.109681648,264339,3,0,Low,2701.349309,0.041783467
826,18,Male,Bachelor's,Widowed,25605,751,14785,Auto,Unemployed,17,Fair,0.33994669,285745,1,1,High,8704.334997,0.051741938
827,40,Male,PhD,Widowed,24789,693,33765,Home,Employed,1,Good,0.115423248,223747,4,2,Low,2861.226895,0.150907051
828,53,Non-binary,PhD,Married,43116,707,29988,Business,Self-employed,2,Good,0.334572251,266375,3,0,Low,14425.41717,0.112578132
829,45,Non-binary,High School,Widowed,112529,737,26488,Personal,Unemployed,7,Fair,0.371806888,105909,2,0,Low,41839.0573,0.250101502
830,62,Male,High School,Married,0,623,35989,Personal,Self-employed,17,Poor,0.170021908,128596,0,1,Medium,0,0.27986096
831,33,Female,Master's,Widowed,93404,769,45080,Business,Employed,7,Good,0.253383558,160719,1,2,Low,23667.03785,0.28048955
832,66,Non-binary,High School,Married,95724,782,49400,Business,Self-employed,7,Good,0.419305418,239713,0,1,Medium,40137.59183,0.20607977
833,39,Male,PhD,Married,76042,0,30223,Auto,Self-employed,8,Fair,0.281038363,34017,0,0,Medium,21370.7192,0.888467531
834,30,Non-binary,PhD,Single,96970,789,0,Business,Unemployed,19,Fair,0.219124802,210277,0,1,Low,21248.53205,0
835,29,Male,High School,Widowed,0,613,49538,Business,Self-employed,14,Excellent,0.493941741,106635,1,0,Low,0,0.464556665
836,22,Non-binary,Master's,Divorced,0,739,18153,Home,Unemployed,12,Excellent,0.132712693,0,0,0,Low,0,#DIV/0!
837,18,Non-binary,Bachelor's,Married,36756,608,13957,Personal,Unemployed,0,Fair,0.154814037,245075,2,1,High,5690.344744,0.056949913
838,49,Female,High School,Widowed,0,689,36171,Business,Unemployed,18,Poor,0.112141581,238206,4,2,Medium,0,0.151847561
839,60,Male,Master's,Single,0,793,39283,Business,Self-employed,18,Poor,0.313044282,159246,2,1,High,0,0.246681235
840,60,Female,High School,Married,118818,657,26277,Business,Self-employed,9,Excellent,0.240221979,20179,0,0,Low,28542.6951,1.302195352
841,60,Male,Master's,Single,94861,787,11094,Home,Self-employed,2,Excellent,0.235677748,104524,4,1,Low,22356.62685,0.106138303
842,42,Female,Master's,Married,119242,704,9403,Personal,Self-employed,13,Poor,0.215705498,39226,0,0,Low,25721.15499,0.239713455
843,66,Male,Master's,Widowed,79314,677,0,Home,Unemployed,9,Poor,0.132600394,186336,2,2,Low,10517.06765,0
844,54,Non-binary,PhD,Widowed,26185,704,0,Auto,Self-employed,13,Excellent,0.230446412,108799,0,0,Medium,6034.239298,0
845,58,Male,Bachelor's,Widowed,24210,681,14227,Business,Unemployed,2,Fair,0.594974542,249329,1,1,Medium,14404.33366,0.057061152
846,39,Non-binary,High School,Single,78841,665,30012,Business,Unemployed,10,Fair,0.504003634,223191,0,0,Low,39736.15051,0.134467788
847,18,Female,Bachelor's,Single,117270,639,12351,Business,Self-employed,1,Poor,0.16545735,186272,3,2,Medium,19403.18343,0.066306262
848,39,Non-binary,Bachelor's,Married,78168,700,20173,Home,Self-employed,5,Excellent,0.41177976,67339,0,1,Low,32188.00028,0.299573798
849,40,Female,Master's,Divorced,41323,627,45691,Personal,Unemployed,17,Good,0.325915227,272492,3,1,Medium,13467.79493,0.167678317
850,59,Male,PhD,Married,41164,0,18142,Home,Employed,17,Excellent,0.164668312,108611,3,1,Medium,6778.406395,0.167036488
851,67,Non-binary,Master's,Widowed,89519,634,0,Business,Self-employed,0,Fair,0.414345616,47305,0,2,Medium,37091.8052,0
852,23,Male,Bachelor's,Married,86097,0,8353,Home,Self-employed,19,Poor,0.103276497,123570,2,2,Medium,8891.796562,0.067597313
853,60,Non-binary,Bachelor's,Divorced,88197,651,12371,Personal,Employed,9,Poor,0.173459234,212217,4,2,Medium,15298.58406,0.058294105
854,31,Non-binary,PhD,Single,0,714,39716,Business,Unemployed,17,Excellent,0.451601882,71810,3,0,High,0,0.553070603
855,26,Female,Master's,Widowed,103481,747,28878,Home,Self-employed,2,Good,0.345698329,40295,4,1,Low,35773.20878,0.716664599
856,43,Male,Master's,Divorced,80914,781,0,Auto,Employed,15,Fair,0.595791596,233489,1,2,Medium,48207.8812,0
857,31,Non-binary,Master's,Single,49461,666,0,Personal,Employed,0,Excellent,0.211202697,262098,4,1,Medium,10446.2966,0
858,52,Female,Bachelor's,Single,49080,644,0,Business,Self-employed,15,Good,0.413829823,218987,0,0,Medium,20310.76771,0
859,68,Female,PhD,Widowed,67324,729,0,Personal,Unemployed,19,Poor,0.289102962,0,1,1,High,19463.56781,#DIV/0!
860,22,Male,Master's,Widowed,61745,0,12254,Business,Unemployed,16,Good,0.351465784,0,2,0,Low,21701.25483,#DIV/0!
861,28,Non-binary,PhD,Divorced,27585,0,5748,Home,Unemployed,12,Fair,0.484704832,0,4,1,Medium,13370.58279,#DIV/0!
862,68,Non-binary,High School,Divorced,115278,689,49869,Home,Self-employed,5,Fair,0.583172054,0,3,2,Low,67226.90804,#DIV/0!
